text,final_label
òwe proverb ìbẹ̀rẹ̀ ìkóni láyà jẹ ni ìbẹ̀rẹ̀ ìkóni lẹ́rú èèyàn ní láti mọ ohun tó ma gbà àti ohun tó ma kọ̀ ní àsìkò tó yẹ translation the beginning of intimidation is the beginning of slavery know what to reject and what to accept at the right time,NEUTRAL
mine too olúwa ṣeun,POSITIVE
hehe arọ míì ya òmùgọ̀ ná lóòótọ́ ogun tí kìí pa akin tí kìí pa ojo àfi aláìfọ̀rọ̀pọ̀ràn,NEUTRAL
tí ìlú bá ti yan ọba tuntun wọ́n ma mu lọ sí òdo ní ibi tí wọ́n ma ti ṣe ètùtù àti di ọba fun lẹ́hìn tí wọ́n bá ṣe gbogbo ètùtù yìí tán ọba náà ò gbọdọ̀ padà sí ibi tí ó ti ṣe òdo mọ́ títí tó ma fi wàjà,NEUTRAL
ire ni n ó kò ó,POSITIVE
mo bi wọ́n ńgbà kan pé kí niṣẹ́ tan n ò résì kan ó wá yé mi wàyí,NEUTRAL
alphabets present in another language but absent in yorùbá are substituted with the nearest alphabets in sound for example church ṣọ́ọ̀ṣì university yunifásitì video fídíò photo fọ́tò phone fóònù christ kírísítì,INDETERMINATE
ojúmọ́ ire o ẹ kú àmójúbà oṣù tuntun yìí,POSITIVE
corona words in èdè ìperí fun àrùn kòrónà ní èdè yorùbá quarantine àhámọ́alárùn sanitizer ohu,NEUTRAL
ẹ kú sànmánì yìí o ṣé nítorí owó lekki tí kò wọlé èbù ìkà tí ẹ gbìn ọmọ yín ọmọmọ yín ìrandíran yín á jẹ ńbẹ ó ńṣe ọmọ olókùú bẹ́ẹ̀ wọn ò ní sin ín pẹ̀lú òkú ẹ̀,NEGATIVE
lórí kòmpútà microsoft ti pèsè èdè yorùbá fún windows àti vista,NEUTRAL
clans and their heritage names ẹ̀yà yorùbá àti orúkọ ìṣẹ̀m̀báyé wọn ọ̀gbómọ̀ṣọ́ ọmọ ajílété ọ̀yọ́ aláàfin ìjẹ̀bú ọmọ ajagbalúra òsogbo òròkí èkó àkéte ìkòròdú ọ̀gà ìkàrẹ́ olókè méjì takọ tabo òndó ekímògún,NEUTRAL
àgbẹ̀dẹ engineering babaláwo priests software engineering akéwì poem writers òpìtàn writers amọkòkò pottery onídìrí hairdresser agbe artistssingers ìkéde mass communication ogun jíjà military,NEUTRAL
tí yàn obìnrin láti ẹyẹ tí o pọ tobe tó tún jé mùsùlùmí gege bí igbakeji rè wọn pé ní onímọ̀ tara ẹni nìkan ṣùgbọ́n nígbà tí yàn eya igbó mazi obi gẹ́gẹ́ bí igbakeji ààrẹ dípò yorùbá wọn sọ fún wa pé kí wá ló fi ń ṣeyan,NEGATIVE
èèééoo ẹ kú orí ire o nígbà wo ni ìpàdé yín,POSITIVE
fagi lé to cancel àpẹẹrẹ wọ́n fagi lé ìpàdé náà they canceled the meeting,NEUTRAL
bí ẹkún ò bá ṣe é sun ẹ̀rín làá rín,POSITIVE
six books six people ìdààmú páàdì mínkáílù adebayo faleti ẹfúnṣetán aníwúrà akinwumi isola àdììtú olódùmarè do fagunwa kúyẹ̀ jf odunjo no excuseseat that frog brian tracy i nominate,NEUTRAL
theres a ghost worker slot kò ní dáa fún anybody that steals government money àwọn ọmọ játijàti aláìnírònú akótilétà,NEGATIVE
bi won ba yo owo bi won ko ba fun wa ni iwosan kini a o se rt bẹ́ẹ̀ni,NEUTRAL
ayọ̀ ire àlááfià wọlé tọ̀ wá wá lọ́sẹ̀ yìí a ò ní kúkú ọ̀wọwọ̀ a ò sì ní fẹnu gbó bí i ọwọ̀ láṣẹ òní ọjọ́ àìkú tí í ṣe báálẹ̀ ọrọ̀,POSITIVE
in yorùbá pàjáwìrì is emergency ìjọba pàjáwìrì ńlọ lọ́wọ́ ní theres emergency rule in nigeria presently,NEUTRAL
àwọn ọ̀rọ̀ yorùbá tí wọ́n ìrísí kan náà ṣùgbọ́n tí ìtumọ̀ wọn yàtọ̀ some yorùbá words that the same appearance but have different meanings ère statue eré play erè python èrè profit,NEUTRAL
haha ẹṣeun lágbára ọlọ́run tó bá dénú ire ni yó ṣe,POSITIVE
ire ni o ire la óò máa rí iwájú la óò máa rè,POSITIVE
ẹ kú reconsideration,NEUTRAL
is herb plant and root bad for consumption ewé egbò ìtàkùn dára fún ìlò ọmọ ẹ̀dá,NEUTRAL
qaeda tí fẹ́ẹ̀ẹ́ pa run ó yẹ ká fura o,NEGATIVE
ìdì ire ayọ̀ọ wa yóò kún bámúbámú nítorí kíni nítorí atare kì í di ẹrùu tiẹ̀ láìkún ọ̀kẹ́ iree wa ò ní fò wá ru láṣẹ olódùmarè ẹní bá fẹ́ re kó nọwọ́,POSITIVE
ẹ kú u bójú ọjọ́ ṣe rí lónìí ill like to discuss the status of yorùbá language and the impact of the internet on it,NEUTRAL
tanmọdé sókotanmọlọóko tanmọóko tan ọmọdé lọ sí oko,NEUTRAL
bẹ́ẹ̀ ni ire lojú owó ń rí níre níre là ń sọ̀rọ̀ ataare ire ni ọ̀rọ̀ mi á já sí,POSITIVE
mo fi tọ̀wọ̀ tẹ̀gba tọ̀yọ ati bẹ́ẹ̀ bẹ́ẹ̀ lọ kí gbogbo ọmọ yorùbá ẹ kú pọ̀pọ̀ṣínṣín ọdún ire ni tiwa o ọba òkè a jí wa layọ̀ o,POSITIVE
yorùbá word of the day àbá ⠀⠀ ⠀,INDETERMINATE
apá méjéèjì lẹyẹlé fi nkóre wọlé ire lọ́tùnún ire lósì lágbára ẹlẹ́dàá,POSITIVE
a lot of names emanated from popular sayings ie mábàáwọnkú and a few others ìyábàdàn ẹ fọ yorùbá,INDETERMINATE
summer camp yorùbá ti ń wọlé bọ̀ wẹ́rẹ́wẹ́rẹ́ ǹjẹ́ ẹ̀yin ti fi orúkọ àwọn ọmọ yín sílẹ̀ endeavor to register your nonspe,NEUTRAL
òṣùpá ni moon òṣùpá ni wọ́n ń fi monday bọ twi tuesday wodin wednesday thor thursday freya friday,NEUTRAL
adíkálà = piebald àgbò adíkálà ni mo rà ️ it is a piebald ram that i bought,NEUTRAL
ẹni tó ńsáré tó ńwo ẹ̀hìn ó di dandan kó fẹsẹ̀ kọ whoever keeps looking back while running will certainly stumbl,NEGATIVE
yorùbá adage for the week ìrírí ayé ò ní tini títí kó tini pa ọgbọ́n ló fi ń kọ́ni translation challenges and exp,NEUTRAL
òṣì ní ń jẹ́ ta ní mọ̀ ọ́ rí owó ní ń jẹ́ mo bá o tan,NEUTRAL
ìwàlẹwà ► ìwàniẹwà | ìwà ►character ni ► is ẹwa ► beauty character is beautiful,NEUTRAL
òwe proverb ọgbọ́n tí ahun ní ẹ̀yìn ni yóò ma tọ ìgbín the cunning style of the tortoise will always rank behind that of a snail kò sí bí èèyàn ṣe lè gbọ́n tó àwọn ẹlòmíràn ma tún gbọ́n jùú lọ no matter how clever someone is others would surely be more clever,NEUTRAL
oṣólàńkẹ́ | oṣó wizard là ń is what we kẹ́ pamper oṣólàńkẹ́ ► ṣólàńkẹ́,NEUTRAL
bumping into ones role model is one of the best things that can happen to ones day inú mi dùn láti pàdé yín lónìí sir òkè òkè lẹyẹ ń fọhùn continue to soar high,POSITIVE
òrìṣà búra mọ́ nítorí ìdájọ́ àwọn òrìṣà ti ń pẹ́ jù lójú aólẹ̀ ṣùgbọ́n idà aláàfin ni wọ́n fi ń búra láti ṣe ìdájọ́ fún ẹni tó bá ṣẹ̀ lẹ́hìn tí aláàfin aólẹ̀ gun orí oyè ẹni tí ó jẹ́ ọ̀tá fun tí ó yẹ kí wọ́n ṣe ìdájọ́ fún ni kó dárúkọ aólẹ̀,NEUTRAL
ewu = danger ẹ̀wù = cloth top ewú = grey hair,NEUTRAL
ilé baba ọmọ kì í ba ọmọ lẹ́rù tí kò bá sí nǹkan míràn ńbẹ̀ a son shouldnt be scared of his fathers house if ther,NEUTRAL
lònii isinmi wa fun gbogbo osise ni ipinle oyo ki won le lo gba kaadi idibo alalope won njè iwo ti gba tìre naa bi,POSITIVE
ogúntókun ògún is big like the ocean,NEUTRAL
ẹ ku ojúmọ́ o ire ni tiwa lọ́ni o good morning goodness is ours this day àmín o,POSITIVE
orí gbé ire gbogbo orígun mẹ́rẹ̀ẹ̀rin àgbá ayé tọ̀ mí wá ire ajé ire ọmọ àtire àlàáfíà,POSITIVE
kí kí ọba a kìí kí ọba ní ìbẹ̀rẹ̀ a sì kìí kí ọba ní ìnàró ìdọ̀bálẹ̀ ni à ń kí ọba greeting a king we dont greet a king while squatting nor while standing straight we prostrate while greeting a king,NEUTRAL
ẹ̀yin ni ẹ sọ wípé tí ọmọdé bá kú ẹ ní wọ́n á wá owó sin ín ẹ ní tí àgbàlagbà bá kú ẹ ní wọ́n á wá owó sin ín ti omijé ti ẹ̀jẹ̀ ni wọ́n ń fi í wá owó òkú,NEGATIVE
ìrántíọlá the memory of nobility,NEUTRAL
ńtorí ọlọ́hun ẹ wo àkàṣù iyán toò yó gbabi ire o,POSITIVE
okinniabẹ́rẹ́ pin okinni bọ̀ ọ́ lọ́wọ́ pin entered his hand,NEUTRAL
ẹ kú orí ire ti olúborí ìbò tí ó yàn yín sípò súnkẹrẹ fàkẹrẹ anthony yìí ni mo fẹ́ pe àkíyèsíi yín sí afárá fún àwọn tí ó ń lọ sí oṣòdì ni ọ̀nà àbáyọ ẹ dákun ẹ kọ ọ́ mọ́n iṣẹ́ ìtẹ̀síwájú èkó tí ẹ ó ṣe,POSITIVE
oríì mi bá mi ṣe tèmi níre oríì mi gbére kò mí ire owó ajé ògúngúnnìsọ̀ níná lowó orí jẹ́ kí n rówó ná orí máà jẹ́ ntáwọ́ na ojú owó kì í pọ́n dàda a kì í bá kíkan nínú ìrèké ìkorò kò ní wọ ayéè mi láé ibi ayọ̀ là á bá ọtí ìbànújẹ́ di àfiẹ́yìn láyéè mi àṣẹ,POSITIVE
ní àárín ọdún mélòó kan tí ó kọjá pàápàá ní àsìkò ìjì ọdọọdún monsoon iye àwọn tí àìsànan ibàa ẹ̀fọn ti kọlù ní bangladeshì ti lékún sí i,NEGATIVE
orlando owoh ni sir orlando julius wa laaye olóògbé kọrin ó ní ẹ ṣe rere yé o ẹ ṣe rere k,NEUTRAL
well am one of the original yorùbá sons ọmọ yoòbá tọkàntọkàn ni mi dont know bout you ṣá o beni emi n,POSITIVE
bùbá ibiìbà hiding place ajá ò gbọdọ̀ bá ẹkùn ní bùbá,NEUTRAL
ògúnkóyọ̀dé ògún has brought sweetness,POSITIVE
lol oke tibi o jeki ari tokan rt hope im trying ah ẹ ẹ̀ yáa sáré yọ́ díẹ̀ dànù níbẹ̀,NEUTRAL
ire ò lórúkọ méjì ire nire ń jẹ́,NEUTRAL
orúkọ tí a ma ń pe ọba òsogbo ni àtaọjà ìlú òsogbo the title of the king of òsogbo is àtaọjà of òsogbo ọ̀sun state,NEUTRAL
òwe ìkìlọ̀ a proverb of warning ejò tó múra ìjà ẹ sọ fún wípé kò gbọdọ̀ gba àárín ìjàlọ́ kọjá tell a snake that is prepared for battle not to pass through the lane of soldier ants,NEGATIVE
asheeeeee oju wa o ni ribi o rt ojúmọ́ ire o ayọ̀ àti ìfọ̀kànbalẹ̀ ni fún gbogbo wa lọ́jọ́ òní,POSITIVE
orúkọ tó bá wuni la ń jẹ́ lẹ́yìn odi were at liberty to bear whatever name we choose when were abroad,NEUTRAL
ó wu wèrè kó gẹ irun rẹ̀ ọ̀nà ló pọ̀ a mad man would love to get a haircut he is simply too bus,NEUTRAL
ire ni o ire ni ti wa lọ́jọ́ gbogbo,POSITIVE
word of the day àṣírí,INDETERMINATE
ẹ ní láti tẹ̀lé ohùn do re mi inú ọ̀rọ̀ kàn kan tí a fọ́ sí sílébù oríṣi láti fun ní àmì ohùn tó yẹ bí ẹ bá ní ọ̀rọ̀ tí ó ń fún yín ní ìyọnu láti fi àmì sí orí rẹ̀ ẹ darí rẹ̀ sí wa a ma ràn yín lọ́wọ́ lórí rẹ̀,NEUTRAL
àmì ► mark àmì ► sign àmì ► omen àmì ► logo emblem,NEUTRAL
tí ó kó ọjà náà pa tí iná ń jó ilé wọn run nígbà tí ilé baṣọ̀run gba iná inú bi gidi sí aólẹ̀ torí pé àṣírí irọ́ àti ìwà olè ló hàn sí gbangba láti rọ òrìṣà ṣàǹgó baṣọ̀run ló ní láti gbé ọ̀pọ̀ nínú ohun ètùtù inú bí ní gidi tí ó sì mọ ibi tí ọ̀rọ̀ náà,NEGATIVE
‍️ bàbá ńlá iṣẹ́ mà nìyẹn i hate such tasks ṣá,NEGATIVE
alákọ̀wé o gbéra nlẹ̀ ọ dìdé orí rẹ sọre lónìí o ò ní kàbùkù àlọ ire àbọ̀ ire lọ́la olódùmarè,POSITIVE
sì kọ ibi ara si láìsí àtúnṣe sí àwọn ọ̀nà wọ̀nyìí ìjọba tún gbé owó orí sókè tí wọ́n sì gbé mú owó ori olóye kan náà lórí gbogbo àwọn àgbẹ̀ awon àgbẹ̀ náà ń ké rara lórí àwọn ohun àìtọ́ tí ojú wọn ń rí yìí nítorí pé ilé ìṣúra yìí ṣe pàtàkì sí,NEGATIVE
ire kànkà á kógun sí ọ̀dẹ̀dẹ̀ẹ yín kọ́dún yìí ó tó tán lọ́láa olúwawa ihun ọkàn wa bá fẹ́ lèdùà yó ṣe,POSITIVE
orí ejò lè kéré ṣùgbọ́n kò seé fi họ imú the snakes head may be small no one can use it to scratch the nose,NEUTRAL
òótọ́ ni wípé rírò ni tèèyàn ṣíṣe jẹ́ ti ọlọ́run bẹ́ẹ̀ àtẹ́lẹwọ́ ẹni kì í tan ni í jẹ yé sùn sọjí ayé ẹ,POSITIVE
èyí ń kan mi lómi nú ó sì ń kan mi lómi òde pàápàá bí i ti ọba tí ò sanjọ́ a ò rí gúdù kankan látìgbà tí jòna ti gun orí àléefà,NEGATIVE
ire = goodness ìrẹ̀ = locust ìré = yorùbá town ìré = to sinkto fall irè = ògúns exile home,NEUTRAL
èso = fruit nílẹ̀ = on ground jìwìnnì = abundance | èso nílẹ̀ jìwìnnì gt fruits are abundant on the ground,NEUTRAL
bí èjì ogbè wí fun pé bíntín ni ọ̀rọ̀ rẹ̀ ẹbọ ni kí ẹyẹlé ó ṣe kí ó lè bàá rí ọmọ bí kíni ohun ẹbọ ẹyẹlé bèrè èjì ogbè ni kí ẹyẹlé wá àgbagbà ọ̀gẹ̀dẹ̀ alásopọ̀ méjì eku méjì ẹja méjì àti ẹyin adìyẹ méjì kí ó fi wọ́n rúbọ yóò sì bímọ,NEUTRAL
láti pẹ̀tù sí àwọn olórí ogun wọ̀nyìí lọ́kàn láti jẹ́ kí ìsinmi jọba kí wọ́n sì fi ọkàn sin ọba wọn ọba kò lè wá sí ìpàdé náà ṣùgbọ́n ó rán ìlàrí rẹ̀ lọ sí ìpàdé náà lẹ́yìn ìfọ̀rọ̀jomiọ̀rọ̀ àwọn olórí ogun gbà láti dáwọ́ ìjà dúró tí wọ́n gbà láti,POSITIVE
pírí lolongo ńjí mo jí ire ẹ̀yin ńkọ́ ṣé dáadáa la jí,POSITIVE
ọ̀pọ̀lọpọ̀ àwọn oníṣòwò ìjẹ̀bú pẹ̀lú àwọn tí ń gbé ní apòmù ọba ìwó bá gba àwọn ọmọ ogun ifẹ̀ lámọ́ràn láti pawọ́ pọ̀ pẹ̀lú àwọn ọmọ ogun ìjẹ̀bú láti jẹ òwu run nítorí wípé àsìkò láti gbẹ̀san ti sún mọ́ ilé kò pẹ̀ẹ́ kò jìnnà ni ìjẹ̀bú bá pe,POSITIVE
òpóiná mànàmáná jí i ó sì ṣubú lógèdèǹgbé a ní ẹja kan òjíjí là ń pè é ohun tí ó ń jí shock ni ẹja yìí ni a fi pè é ní ẹja òjíjí gbogbo àwọn tí mànàmáná bá jí kọ́ ni ó máa ń gbé jù sọnù,NEGATIVE
ojúmọ́ ire ni o ìkòyí ni alágbọn wà,POSITIVE
àwọn ẹ̀gbá ka ìtakété sókè ìkòròdú sí ohun àbùkù sí ẹ̀gbá ní ìbẹ̀rẹ̀ ọdún ẹ̀gbá rán ọmọ ogun ẹgbẹ̀fà sí ìkòròdú láti pa ìlú náà run àwọn ọmọ ogun ẹ̀gbá rọ̀gbà yí ìkòròdú ká nígbà tí ọ̀rọ̀ yìí dé etí ìgbọ́ ìjọba britain wéré ni wọ́n,NEGATIVE
new post bi ọdẹ bá ro ìṣẹ́ ro ìyà inú igbó ti ó bá pa ẹran kòní fẹ́nì kan jẹ if the hunter thinks of,NEUTRAL
àwọn ọ̀rọ̀orúkọ agbolé compound names oúnjẹ ẹ̀bà iṣu gààrí àgbàdo ẹ̀wà àsáró kókò abbl wọ́n ní orúkọ tí à ń pè wọ̀ọ́n ṣùgbọ́n orúkọ tí ó pa wọ́n pọ̀ ni oúnjẹ they have their different names but food is the compound name,NEUTRAL
bí aláàfin bá wàjà àwọn òṣìṣẹ́ àfin méje nínú ìṣèlú ẹ̀sìn àti àwọn ọmọ ọ̀dọ̀ aláàfin ma ṣe akin ọkàn tí wọ́n gbọ́dọ̀ gba ẹ̀mí ara wọn ìdí èyí ni láti máà jẹ́ kí àwọn tó súnmọ́ ọba gba ẹ̀bọ̀dè láti ṣe ikú pa ọba titun lórí oyè,NEUTRAL
fitafita = with efforts energy bí kò bá ṣe pé mo jà fitafita ni had it not been that i fought with efforts,NEUTRAL
ọlọ́jọ́ ~ meaning ~► god | ọlọ́jọ́ ~► death | ọlọ́jọ́ ~► festival at ifẹ̀,NEUTRAL
ẹṣeun oyó gba ibi ire,POSITIVE
wọn kì í mú late comer jàre,NEUTRAL
bẹ́ẹ̀ ni o ẹ wí ire àgbà ìnàkí ọmọ tó bá ṣípá ni ìyá á kúkú gbé mo fi àtẹ̀jíṣẹ́ kan ṣọwọ́ sí yín lórí ínsítágíráàmù ẹ dákun ẹ yẹ̀ ẹ́ wò ikanni mi níbẹ̀ ni,NEUTRAL
a kìí pe ǹkan mẹ́ta ní kékeré a kìí pe iná ní kékeré a kìí pe ìjà ní kékeré a kìí pe àìsàn ní kékeré we must never treat things as of minor consequences fire fight and sickness kí a yára bójú tó ǹkan kí ó tó tàn we must urgently treat every problem before it escalates,NEUTRAL
ògúnsowóbọ̀ ògún makes money verification needed,NEUTRAL
what is their main food in ìjẹ̀sà kíni orúkọ oúnjẹ wọn ní ìjẹ̀sà,NEUTRAL
ifẹ̀ oòduà the eulogy of iléifẹ̀ is here a very rich inspiring and mind blowing eulogy of a once great civilization oríkì iléifẹ̀ ni a gbé dé lónìí oríkì tí ó rẹwà tí ó kún fún ohun ìwúrí nípa ìlú tí ọwọ́ rẹ̀ wà lókè ní ìgbà kan rí,POSITIVE
jonathan àti tan ẹ kú iṣẹ́ o ọlọ́hun ló mọ númbà ilée gbogbo yín o,NEGATIVE
láìsí tó ṣe déédéé a kàn ń tan ra wa jẹ ni báwo ni ìdàgbàsókè yóò ṣe dé bá ìlú nàìjíríà,NEGATIVE
ẹ wi fun twita ki o dakun dabọ gbọ ti ọmọ yoruba o,POSITIVE
igbó bush| kọ̀ rejects| ìyìí this igbó kọ̀ yìí the bush rejects this child orúkọ àbíkú ọmọ gbókọ̀ìyìí ► gbókọ̀yí,INDETERMINATE
ẹni tó bá mọ nǹkan pamọ́ kí ó rántí ẹni tó mọ̀ọ́ wá whoever knows how to hide things should remember there are t,NEUTRAL
nígbà tákùkọ bá fẹ́ gun àgbébọ̀á fẹ ìyẹ́ rẹ̀ gẹngẹ á fi wọ́lẹ̀ gẹ̀ẹ̀rẹ̀gẹ̀ á ní ma kọ́ ilé bẹẹrẹbẹ fún ọma kọ́lé bẹẹrẹbẹ fún ọ,NEUTRAL
ekaaro ajire bi ooni a san wa si ire owo aalafia ojúmọ́ ire o,POSITIVE
pàsípaàrọ̀paàrọ̀ = exchangebarter wọn ò ní fi orí mi gba paàrọ̀ my head destiny shall not be exchanged,POSITIVE
ẹkùnòsì ni wọ́n ń pè ní ìkòyí di òní wọ́n fi adébẹṣin jẹ oníkòyí ti ìkòyí aláàfin sì pàṣẹ wípé oníkòyí ni kí o ma sin àwọn ẹkùnòsì àti àwọn àlejò pàtàkì tí wọ́n ń lọ sí ọ̀yọ́ wọ ìlú ìkòyí wà ní òpópónà ọ̀gbómọ̀ṣọ́ ìgbẹ̀tì ikoyi ni olú fún ìjọba,NEUTRAL
àgbọn agbọ̀n agbọ́n àgbọ̀n ► àgbọn coconut agbọ̀n basket agbọ́n wasp àgbọ̀n chin,NEUTRAL
bí ọdún ṣe ń pofírí lọ wàyí a kò ní di ẹdun arinlẹ̀ oṣù tuntun tí ó lé yii oṣù ọlá ni yóò jẹ́ fún kówá ọ̀nà ọlá àti ọ̀nà ọlà fún ẹní fẹ́ ire ẹ kú ẹ̀jọ ọdún o,POSITIVE
fẹlá lọ ṣeré lọ́jọ́ kan níbi tí ọ̀mùtí asínwí tí ń jẹ́ frank sinatra ti bá a ní ìwàyá ìjà,NEGATIVE
do welcome our first timer poet in the house with love with a poem titled òṣìkà a person that does badevil things ẹ bá wa fi ìfẹ́ kí akéwì àkọ́kọ́ káàbọ̀ àkọ́lé ewì rẹ̀ ni òṣìkà poem by ewì láti ọwọ́,POSITIVE
cc a is apa e is eti ẹ is ẹsẹ i is imu o is ori then what,NEUTRAL
àbá idea abà barngranary abá a kind of mat àba incubation see image for tonal sound,NEUTRAL
ẹni tó ńjẹ nínú agọ̀ ẹni kì í fẹ́ kí a gbọ́n those profitting from ones foolishness wont want one to become w,NEGATIVE
ìdí =► buttocks ìdí =► reason ìdì =► to tie a bundle idì =► eagle,NEUTRAL
ẹ kú ojúmọ́ ẹ̀yin ará twítà ẹ káàbọ̀ sí ọ̀sẹ̀ tuntun yìí òwe ọ̀sẹ̀ yìí sọ pé bí igi bá re lugi tòkè là á kọ́ yàn translation in a pile of fallen trees the top logs are chosen first work on things that matter first setting a priority is key,POSITIVE
jìbìtì =► fraud scam | oní jìbìtì =► a con fraudster ó lù mí ní jìbìtì =► he duped me,NEGATIVE
a kìí gbọ́kú ọkọ́ òun àdá a kìí gbọ́kú elédùmarè ó ṣèwọ̀ ire la gbọ́ o ọ̀rẹ,POSITIVE
amin o lase edumare mo fẹ́ dùbúlẹ̀ sunrun ayọ̀ a ó jí ire láàárọ̀ láṣẹ èdùmàrè,POSITIVE
minerals in èkìtì and where they can be found àwọn ohun àlùmọ́ọ́nì ní èkìtì àti ibi tí a ti lè rí wọn clay kaolin ọyẹ́ èkìtì cassiterite ìjẹrò èkìtì columbite ìjẹrò èkìtì tin ore ìjẹrò èkìtì aluminium ore ọrin èkìtì,NEUTRAL
professions in yorùbá language lawyer agbẹjọ́rò,INDETERMINATE
eré ìdárayá ní ilẹ̀ yorùbá entertainment in yorùbá land bójú bójú hide and seek ta ló wà nínú ọgbà náà who is in the garden okùn mẹ́ran eré sísá running ayò títa ayò game ìjàkadì wrestling òkòtó títa ìjálá eré ọdẹ kénkè fífò high jump,NEUTRAL
fére ~► asthma fèrè ~► flute whistle fère ~► to sip fẹ̀rẹ̀ ~► early morning,NEUTRAL
ajé meaning ► monday ajé ► money ajé ► god of wealthmoney ajé ẹran bíi ìka kékeré tó súyọ lára ìka ọmọńdirín,NEUTRAL
yorùbá idiom for today jẹ iyán níṣu to be greatly punished ⠀⠀,NEGATIVE
jíjí tí mo jí mo fọpẹ́ fólú ọ̀run ekaaro o alakowe ojumo re lo maa je fun wa o amin hop,POSITIVE
bàbà ọkàa bàbà = millet bàbá = father baba = masterfather,NEUTRAL
in yorùbá ìṣàkóso ìjọba pàjáwìrì means state of emergency,NEUTRAL
àwọn èèyàn mi ń kanra wípé ẹlẹ́dẹ̀ trump á bálú jẹ́ àbí ba ayé jẹ́ lóyẹ pẹ̀lú ète ọ̀bàyéjẹ́ẹ rẹ̀,NEGATIVE
ọ̀gẹ̀dẹ̀ wo kòkó yè ó wá di igi burúkú ẹni tí à tọ́ dàgbà to yè lè padà mú ni ní èèyàn ibi banana tree nursed the cocoa tree to maturity and later becomes the bad tree a person that was nurtured into greatness might turn around to tag you as evil,NEGATIVE
year concepts as related to events in yorùbá land ọdún èṣí an event as celebrated in the previous year ní ọdún èṣí ọdún yìí celebration of an event in the present year àmọ́dún celebration of an event in the coming year àṣèyí ṣàmọ́dún,POSITIVE
ẹ kó owó wa padà hán hán kílódé ẹ fẹ́ jẹ wá run ni,NEGATIVE
àṣà yorùbá ní pẹrẹhu orin ìdárò fún baba ògúnbódẹdé tó di ará ọ̀run ọ̀run ire o,POSITIVE
kádàráàyànmọ́ | destiny kò sẹ́ni tó lè pa kádàrá dà no one can change destiny,NEUTRAL
ṣágo ń bú ìgò èèbó jaap brendableek kọ iré fún ire ọmọ yoòbá kọ oódua fún oòduà,NEGATIVE
not good enough tweets should also be in yorùbá too ó yẹ kí ó dọ́gba ni,NEUTRAL
ọ̀jọ̀gbọ́n òǹpidán sin enìkan láàyè fún ìsinmi,NEUTRAL
oríi mi rè é orí ire ọwọ́ọ mi rè é ọwọ́ ire ire kò yaléè mi kíákíá nítorí kíákíá ni mọ́tò ń rìn kíákíá ni kìnnìúnún lẹ́ranbá kíákíá ni gbogbo àdáwọ́léè mi yóò yọrí sí rere láṣẹ elédùmarè,POSITIVE
